surveyId,landsat_red_2008_1,landsat_red_2008_2,landsat_red_2008_3,landsat_red_2008_4,landsat_red_2009_1,landsat_red_2009_2,landsat_red_2009_3,landsat_red_2009_4,landsat_red_2010_1,landsat_red_2010_2,landsat_red_2010_3,landsat_red_2010_4,landsat_red_2011_1,landsat_red_2011_2,landsat_red_2011_3,landsat_red_2011_4,landsat_red_2012_1,landsat_red_2012_2,landsat_red_2012_3,landsat_red_2012_4,landsat_red_2013_1,landsat_red_2013_2,landsat_red_2013_3,landsat_red_2013_4,landsat_red_2014_1,landsat_red_2014_2,landsat_red_2014_3,landsat_red_2014_4,landsat_red_2015_1,landsat_red_2015_2,landsat_red_2015_3,landsat_red_2015_4,landsat_red_2016_1,landsat_red_2016_2,landsat_red_2016_3,landsat_red_2016_4,landsat_red_2017_1,landsat_red_2017_2,landsat_red_2017_3,landsat_red_2017_4,landsat_green_2008_1,landsat_green_2008_2,landsat_green_2008_3,landsat_green_2008_4,landsat_green_2009_1,landsat_green_2009_2,landsat_green_2009_3,landsat_green_2009_4,landsat_green_2010_1,landsat_green_2010_2,landsat_green_2010_3,landsat_green_2010_4,landsat_green_2011_1,landsat_green_2011_2,landsat_green_2011_3,landsat_green_2011_4,landsat_green_2012_1,landsat_green_2012_2,landsat_green_2012_3,landsat_green_2012_4,landsat_green_2013_1,landsat_green_2013_2,landsat_green_2013_3,landsat_green_2013_4,landsat_green_2014_1,landsat_green_2014_2,landsat_green_2014_3,landsat_green_2014_4,landsat_green_2015_1,landsat_green_2015_2,landsat_green_2015_3,landsat_green_2015_4,landsat_green_2016_1,landsat_green_2016_2,landsat_green_2016_3,landsat_green_2016_4,landsat_green_2017_1,landsat_green_2017_2,landsat_green_2017_3,landsat_green_2017_4,landsat_blue_2008_1,landsat_blue_2008_2,landsat_blue_2008_3,landsat_blue_2008_4,landsat_blue_2009_1,landsat_blue_2009_2,landsat_blue_2009_3,landsat_blue_2009_4,landsat_blue_2010_1,landsat_blue_2010_2,landsat_blue_2010_3,landsat_blue_2010_4,landsat_blue_2011_1,landsat_blue_2011_2,landsat_blue_2011_3,landsat_blue_2011_4,landsat_blue_2012_1,landsat_blue_2012_2,landsat_blue_2012_3,landsat_blue_2012_4,landsat_blue_2013_1,landsat_blue_2013_2,landsat_blue_2013_3,landsat_blue_2013_4,landsat_blue_2014_1,landsat_blue_2014_2,landsat_blue_2014_3,landsat_blue_2014_4,landsat_blue_2015_1,landsat_blue_2015_2,landsat_blue_2015_3,landsat_blue_2015_4,landsat_blue_2016_1,landsat_blue_2016_2,landsat_blue_2016_3,landsat_blue_2016_4,landsat_blue_2017_1,landsat_blue_2017_2,landsat_blue_2017_3,landsat_blue_2017_4,landsat_nir_2008_1,landsat_nir_2008_2,landsat_nir_2008_3,landsat_nir_2008_4,landsat_nir_2009_1,landsat_nir_2009_2,landsat_nir_2009_3,landsat_nir_2009_4,landsat_nir_2010_1,landsat_nir_2010_2,landsat_nir_2010_3,landsat_nir_2010_4,landsat_nir_2011_1,landsat_nir_2011_2,landsat_nir_2011_3,landsat_nir_2011_4,landsat_nir_2012_1,landsat_nir_2012_2,landsat_nir_2012_3,landsat_nir_2012_4,landsat_nir_2013_1,landsat_nir_2013_2,landsat_nir_2013_3,landsat_nir_2013_4,landsat_nir_2014_1,landsat_nir_2014_2,landsat_nir_2014_3,landsat_nir_2014_4,landsat_nir_2015_1,landsat_nir_2015_2,landsat_nir_2015_3,landsat_nir_2015_4,landsat_nir_2016_1,landsat_nir_2016_2,landsat_nir_2016_3,landsat_nir_2016_4,landsat_nir_2017_1,landsat_nir_2017_2,landsat_nir_2017_3,landsat_nir_2017_4
165679,17.0,16.0,9.0,134.0,19.0,12.0,9.0,14.0,18.0,15.0,16.0,12.0,111.0,15.0,12.0,11.0,18.0,12.0,21.0,12.0,15.0,8.0,14.0,12.0,15.0,14.0,12.0,12.0,15.0,10.0,17.0,9.0,15.0,14.0,15.0,15.0,16.0,11.0,13.0,15.0,17.0,17.0,14.0,124.0,18.0,15.0,12.0,17.0,17.0,16.0,17.0,16.0,103.0,18.0,15.0,15.0,17.0,15.0,19.0,16.0,17.0,13.0,16.0,16.0,16.0,17.0,17.0,18.0,17.0,15.0,17.0,15.0,17.0,16.0,16.0,17.0,17.0,16.0,15.0,18.0,6.0,8.0,4.0,111.0,8.0,5.0,4.0,7.0,8.0,6.0,7.0,6.0,92.0,6.0,6.0,5.0,8.0,5.0,8.0,6.0,7.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,8.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,84.0,82.0,105.0,178.0,85.0,100.0,69.0,101.0,83.0,100.0,86.0,104.0,164.0,101.0,115.0,111.0,98.0,101.0,76.0,108.0,99.0,110.0,86.0,106.0,98.0,100.0,128.0,132.0,99.0,105.0,85.0,122.0,100.0,98.0,85.0,94.0,92.0,113.0,104.0,106.0
165755,12.0,11.0,9.0,10.0,11.0,8.0,9.0,9.0,12.0,10.0,9.0,10.0,10.0,10.0,9.0,11.0,10.0,10.0,9.0,9.0,11.0,10.0,9.0,11.0,10.0,10.0,7.0,10.0,11.0,8.0,8.0,13.0,12.0,13.0,7.0,9.0,11.0,6.0,9.0,12.0,13.0,14.0,12.0,12.0,12.0,13.0,12.0,13.0,12.0,13.0,12.0,12.0,13.0,15.0,12.0,14.0,12.0,13.0,12.0,11.0,13.0,13.0,12.0,12.0,13.0,13.0,11.0,12.0,12.0,14.0,11.0,13.0,13.0,15.0,10.0,11.0,12.0,11.0,12.0,14.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,6.0,7.0,7.0,4.0,4.0,6.0,3.0,6.0,8.0,61.0,62.0,79.0,70.0,54.0,79.0,80.0,70.0,53.0,75.0,92.0,70.0,54.0,93.0,74.0,77.0,53.0,80.0,86.0,59.0,52.0,73.0,90.0,73.0,54.0,81.0,86.0,68.0,52.0,98.0,82.0,52.0,41.0,45.0,81.0,75.0,52.0,91.0,87.0,52.0
165786,14.0,13.0,10.0,12.0,13.0,9.0,10.0,12.0,15.0,14.0,10.0,12.0,15.0,10.0,13.0,12.0,16.0,18.0,9.0,17.0,16.0,9.0,8.0,13.0,16.0,16.0,14.0,15.0,16.0,16.0,16.0,13.0,15.0,14.0,12.0,14.0,16.0,17.0,14.0,16.0,14.0,14.0,12.0,14.0,13.0,13.0,13.0,15.0,14.0,14.0,14.0,14.0,14.0,13.0,14.0,14.0,15.0,18.0,12.0,17.0,15.0,14.0,12.0,14.0,16.0,16.0,15.0,15.0,18.0,17.0,16.0,15.0,17.0,16.0,15.0,15.0,16.0,17.0,15.0,19.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,5.0,7.0,6.0,4.0,7.0,5.0,7.0,10.0,4.0,10.0,7.0,5.0,4.0,7.0,8.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,11.0,8.0,7.0,6.0,8.0,8.0,7.0,10.0,49.0,52.0,62.0,50.0,48.0,70.0,65.0,52.0,50.0,49.0,56.0,52.0,50.0,61.0,66.0,50.0,50.0,52.0,63.0,52.0,50.0,72.0,68.0,53.0,44.0,56.0,57.0,56.0,56.0,60.0,52.0,51.0,49.0,64.0,71.0,53.0,52.0,60.0,62.0,63.0
165837,17.0,9.0,15.0,12.0,15.0,13.0,16.0,13.0,16.0,13.0,19.0,13.0,20.0,17.0,14.0,14.0,19.0,14.0,16.0,14.0,17.0,11.0,14.0,12.0,17.0,10.0,14.0,13.0,17.0,12.0,19.0,12.0,15.0,14.0,18.0,14.0,14.0,12.0,15.0,12.0,18.0,13.0,18.0,17.0,14.0,16.0,19.0,16.0,17.0,15.0,19.0,20.0,18.0,18.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,16.0,18.0,17.0,19.0,15.0,19.0,18.0,20.0,17.0,18.0,17.0,18.0,17.0,19.0,17.0,18.0,16.0,17.0,17.0,6.0,5.0,7.0,5.0,6.0,7.0,9.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,4.0,7.0,6.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,8.0,6.0,7.0,6.0,92.0,104.0,89.0,111.0,77.0,88.0,92.0,91.0,82.0,90.0,75.0,121.0,92.0,79.0,98.0,104.0,89.0,93.0,74.0,111.0,99.0,110.0,94.0,108.0,111.0,97.0,98.0,127.0,106.0,104.0,71.0,99.0,106.0,100.0,79.0,82.0,107.0,93.0,83.0,111.0
165880,6.0,9.0,10.0,14.0,6.0,10.0,10.0,9.0,8.0,9.0,11.0,11.0,1.0,13.0,10.0,15.0,6.0,10.0,12.0,10.0,5.0,10.0,10.0,7.0,6.0,10.0,9.0,8.0,10.0,8.0,10.0,12.0,6.0,9.0,10.0,5.0,2.0,9.0,10.0,8.0,10.0,12.0,13.0,16.0,10.0,12.0,12.0,11.0,11.0,12.0,13.0,14.0,6.0,14.0,12.0,15.0,10.0,12.0,13.0,12.0,8.0,12.0,12.0,10.0,9.0,12.0,11.0,11.0,14.0,10.0,12.0,14.0,9.0,11.0,12.0,9.0,8.0,11.0,12.0,10.0,3.0,5.0,6.0,8.0,3.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,1.0,6.0,6.0,7.0,3.0,5.0,6.0,6.0,2.0,6.0,5.0,4.0,3.0,6.0,5.0,7.0,8.0,4.0,5.0,7.0,3.0,5.0,5.0,3.0,2.0,5.0,6.0,4.0,55.0,69.0,55.0,63.0,56.0,65.0,61.0,58.0,55.0,64.0,66.0,66.0,52.0,57.0,63.0,56.0,54.0,63.0,61.0,57.0,54.0,63.0,59.0,51.0,50.0,56.0,53.0,35.0,57.0,60.0,56.0,58.0,49.0,56.0,55.0,44.0,51.0,57.0,57.0,46.0
165895,21.0,20.0,11.0,13.0,24.0,14.0,10.0,12.0,21.0,17.0,12.0,12.0,19.0,19.0,11.0,14.0,14.0,14.0,10.0,12.0,14.0,20.0,10.0,12.0,14.0,18.0,12.0,13.0,14.0,17.0,11.0,12.0,15.0,18.0,9.0,11.0,14.0,14.0,11.0,12.0,18.0,18.0,11.0,13.0,20.0,14.0,11.0,13.0,18.0,15.0,12.0,11.0,16.0,16.0,11.0,14.0,13.0,13.0,11.0,12.0,13.0,16.0,12.0,11.0,13.0,15.0,13.0,12.0,13.0,14.0,12.0,12.0,13.0,15.0,10.0,10.0,13.0,15.0,12.0,11.0,10.0,10.0,4.0,5.0,11.0,6.0,5.0,5.0,10.0,8.0,5.0,5.0,9.0,9.0,5.0,9.0,7.0,4.0,5.0,6.0,7.0,8.0,5.0,5.0,7.0,8.0,6.0,6.0,6.0,8.0,5.0,6.0,7.0,7.0,4.0,4.0,7.0,7.0,5.0,5.0,54.0,46.0,46.0,47.0,61.0,51.0,50.0,49.0,54.0,46.0,52.0,43.0,53.0,47.0,48.0,51.0,46.0,43.0,50.0,44.0,45.0,45.0,57.0,39.0,45.0,47.0,57.0,45.0,46.0,50.0,54.0,43.0,44.0,45.0,53.0,46.0,42.0,51.0,54.0,43.0
165927,15.0,13.0,18.0,20.0,17.0,13.0,19.0,12.0,13.0,11.0,16.0,17.0,13.0,12.0,17.0,13.0,14.0,11.0,17.0,13.0,13.0,12.0,14.0,18.0,13.0,17.0,12.0,14.0,14.0,13.0,12.0,16.0,14.0,10.0,15.0,11.0,17.0,12.0,20.0,11.0,19.0,17.0,21.0,20.0,21.0,18.0,20.0,19.0,17.0,16.0,19.0,19.0,17.0,16.0,18.0,18.0,18.0,15.0,19.0,18.0,17.0,16.0,19.0,20.0,17.0,19.0,18.0,19.0,18.0,17.0,18.0,21.0,20.0,15.0,18.0,17.0,20.0,18.0,20.0,16.0,8.0,7.0,9.0,8.0,10.0,8.0,10.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,8.0,5.0,9.0,7.0,6.0,6.0,7.0,9.0,7.0,9.0,7.0,8.0,8.0,6.0,7.0,9.0,7.0,5.0,7.0,6.0,9.0,7.0,9.0,6.0,92.0,93.0,101.0,71.0,97.0,86.0,83.0,100.0,87.0,98.0,93.0,103.0,95.0,94.0,90.0,97.0,96.0,99.0,81.0,85.0,80.0,91.0,88.0,82.0,95.0,102.0,103.0,96.0,99.0,89.0,110.0,115.0,108.0,94.0,92.0,100.0,102.0,96.0,66.0,113.0
165934,6.0,14.0,11.0,14.0,6.0,14.0,9.0,10.0,6.0,13.0,15.0,15.0,6.0,11.0,10.0,11.0,13.0,11.0,10.0,10.0,14.0,14.0,15.0,10.0,14.0,11.0,11.0,11.0,13.0,13.0,9.0,8.0,21.0,19.0,10.0,15.0,35.0,14.0,10.0,23.0,11.0,14.0,13.0,15.0,11.0,16.0,12.0,12.0,11.0,13.0,15.0,16.0,11.0,12.0,13.0,13.0,12.0,14.0,13.0,13.0,13.0,15.0,15.0,13.0,14.0,13.0,13.0,13.0,12.0,14.0,12.0,12.0,21.0,19.0,12.0,16.0,36.0,16.0,12.0,22.0,4.0,7.0,6.0,6.0,4.0,9.0,5.0,6.0,4.0,8.0,8.0,8.0,4.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,10.0,10.0,5.0,9.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,13.0,11.0,6.0,8.0,28.0,8.0,6.0,11.0,59.0,55.0,90.0,95.0,59.0,59.0,61.0,77.0,59.0,69.0,54.0,71.0,59.0,65.0,83.0,80.0,55.0,59.0,64.0,77.0,57.0,61.0,61.0,85.0,48.0,78.0,71.0,85.0,55.0,48.0,68.0,72.0,60.0,55.0,100.0,91.0,76.0,95.0,74.0,88.0
166018,14.0,11.0,11.0,12.0,15.0,14.0,12.0,11.0,15.0,12.0,12.0,14.0,12.0,14.0,13.0,11.0,15.0,12.0,13.0,13.0,13.0,14.0,14.0,13.0,8.0,14.0,13.0,13.0,16.0,15.0,11.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,12.0,13.0,15.0,14.0,14.0,15.0,15.0,16.0,15.0,13.0,15.0,15.0,16.0,15.0,12.0,15.0,16.0,14.0,15.0,17.0,14.0,15.0,14.0,15.0,16.0,15.0,10.0,16.0,15.0,15.0,16.0,16.0,14.0,14.0,14.0,15.0,16.0,15.0,13.0,14.0,13.0,14.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,5.0,7.0,68.0,103.0,75.0,78.0,71.0,73.0,69.0,77.0,71.0,85.0,90.0,78.0,54.0,68.0,76.0,83.0,71.0,90.0,73.0,70.0,64.0,81.0,75.0,69.0,37.0,89.0,76.0,68.0,74.0,78.0,87.0,67.0,64.0,74.0,84.0,65.0,40.0,69.0,70.0,63.0
166030,18.0,15.0,10.0,12.0,18.0,12.0,12.0,15.0,18.0,14.0,12.0,16.0,18.0,17.0,11.0,12.0,17.0,11.0,11.0,7.0,16.0,20.0,8.0,13.0,16.0,15.0,15.0,14.0,16.0,16.0,14.0,19.0,16.0,11.0,12.0,15.0,16.0,17.0,13.0,18.0,19.0,17.0,14.0,13.0,19.0,15.0,15.0,17.0,19.0,14.0,16.0,15.0,19.0,18.0,14.0,13.0,18.0,14.0,16.0,10.0,17.0,20.0,15.0,14.0,17.0,18.0,17.0,16.0,17.0,17.0,17.0,18.0,14.0,16.0,17.0,16.0,17.0,17.0,18.0,17.0,9.0,7.0,5.0,6.0,9.0,6.0,6.0,8.0,9.0,6.0,6.0,7.0,9.0,8.0,4.0,5.0,8.0,5.0,5.0,6.0,8.0,9.0,5.0,6.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,5.0,6.0,6.0,8.0,8.0,8.0,8.0,12.0,71.0,89.0,83.0,59.0,71.0,99.0,85.0,78.0,71.0,86.0,97.0,67.0,71.0,92.0,95.0,69.0,72.0,100.0,99.0,35.0,71.0,84.0,113.0,68.0,71.0,97.0,85.0,87.0,73.0,77.0,105.0,69.0,71.0,92.0,91.0,68.0,73.0,77.0,109.0,55.0
166036,9.0,8.0,6.0,15.0,9.0,11.0,7.0,10.0,9.0,11.0,7.0,11.0,9.0,10.0,5.0,9.0,13.0,12.0,5.0,10.0,16.0,9.0,4.0,14.0,17.0,8.0,5.0,12.0,16.0,10.0,7.0,10.0,16.0,13.0,5.0,12.0,54.0,8.0,9.0,12.0,11.0,12.0,10.0,14.0,11.0,14.0,11.0,12.0,11.0,13.0,10.0,12.0,11.0,13.0,9.0,11.0,12.0,12.0,8.0,12.0,13.0,12.0,9.0,14.0,13.0,10.0,10.0,13.0,14.0,14.0,10.0,13.0,16.0,13.0,10.0,12.0,50.0,10.0,12.0,13.0,3.0,4.0,4.0,6.0,3.0,4.0,4.0,6.0,3.0,6.0,4.0,6.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,6.0,6.0,4.0,3.0,8.0,6.0,4.0,3.0,5.0,6.0,5.0,4.0,6.0,7.0,5.0,4.0,5.0,47.0,4.0,6.0,5.0,70.0,96.0,100.0,93.0,70.0,90.0,88.0,86.0,70.0,91.0,89.0,64.0,70.0,78.0,91.0,85.0,67.0,68.0,93.0,82.0,65.0,87.0,93.0,77.0,64.0,95.0,94.0,83.0,64.0,89.0,88.0,82.0,65.0,70.0,107.0,92.0,107.0,73.0,98.0,83.0
166050,12.0,20.0,7.0,15.0,12.0,18.0,11.0,14.0,16.0,17.0,10.0,14.0,12.0,19.0,11.0,13.0,16.0,16.0,10.0,15.0,20.0,19.0,12.0,14.0,18.0,17.0,7.0,15.0,14.0,18.0,11.0,14.0,14.0,18.0,12.0,13.0,18.0,18.0,11.0,13.0,12.0,18.0,12.0,15.0,12.0,17.0,14.0,14.0,16.0,16.0,13.0,14.0,12.0,17.0,13.0,13.0,15.0,16.0,12.0,14.0,19.0,17.0,14.0,15.0,17.0,17.0,12.0,14.0,13.0,17.0,13.0,14.0,14.0,17.0,15.0,14.0,17.0,17.0,14.0,12.0,6.0,9.0,4.0,6.0,6.0,8.0,5.0,6.0,8.0,8.0,5.0,5.0,6.0,8.0,5.0,5.0,7.0,8.0,4.0,4.0,9.0,8.0,6.0,6.0,8.0,8.0,4.0,6.0,5.0,8.0,5.0,6.0,6.0,8.0,7.0,6.0,8.0,8.0,6.0,5.0,66.0,65.0,91.0,67.0,66.0,63.0,80.0,68.0,69.0,67.0,80.0,68.0,66.0,62.0,85.0,66.0,68.0,65.0,80.0,60.0,72.0,70.0,86.0,68.0,70.0,76.0,90.0,71.0,57.0,65.0,87.0,67.0,64.0,73.0,87.0,67.0,76.0,72.0,84.0,61.0
166058,46.0,9.0,10.0,8.0,7.0,13.0,8.0,9.0,5.0,11.0,8.0,7.0,7.0,9.0,8.0,8.0,7.0,12.0,8.0,9.0,5.0,7.0,8.0,9.0,7.0,11.0,7.0,10.0,6.0,8.0,5.0,6.0,3.0,8.0,6.0,10.0,6.0,10.0,8.0,10.0,44.0,12.0,13.0,10.0,9.0,15.0,11.0,10.0,8.0,13.0,11.0,11.0,9.0,9.0,12.0,9.0,9.0,12.0,12.0,10.0,8.0,10.0,12.0,11.0,9.0,12.0,10.0,10.0,9.0,10.0,9.0,9.0,7.0,10.0,9.0,12.0,10.0,11.0,10.0,12.0,40.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,8.0,4.0,4.0,3.0,6.0,95.0,59.0,71.0,56.0,55.0,55.0,65.0,58.0,55.0,60.0,63.0,54.0,55.0,63.0,68.0,54.0,55.0,50.0,75.0,57.0,55.0,58.0,72.0,59.0,55.0,47.0,62.0,41.0,55.0,46.0,61.0,65.0,55.0,52.0,55.0,40.0,54.0,52.0,56.0,45.0
166082,15.0,16.0,6.0,10.0,15.0,10.0,6.0,13.0,15.0,31.0,6.0,12.0,16.0,12.0,6.0,10.0,18.0,22.0,6.0,8.0,16.0,14.0,5.0,9.0,13.0,10.0,8.0,8.0,16.0,11.0,7.0,16.0,16.0,18.0,4.0,6.0,11.0,11.0,12.0,11.0,14.0,16.0,9.0,13.0,14.0,12.0,10.0,14.0,14.0,27.0,9.0,14.0,16.0,15.0,12.0,12.0,16.0,19.0,9.0,12.0,14.0,15.0,9.0,12.0,13.0,13.0,12.0,10.0,14.0,15.0,11.0,14.0,14.0,19.0,10.0,10.0,12.0,14.0,14.0,12.0,8.0,8.0,4.0,6.0,7.0,6.0,4.0,5.0,9.0,14.0,4.0,7.0,8.0,6.0,5.0,5.0,9.0,10.0,3.0,5.0,8.0,7.0,3.0,5.0,7.0,6.0,5.0,4.0,8.0,6.0,4.0,7.0,7.0,7.0,4.0,4.0,6.0,6.0,6.0,5.0,55.0,62.0,92.0,67.0,58.0,95.0,99.0,67.0,57.0,88.0,94.0,85.0,53.0,72.0,94.0,84.0,50.0,48.0,73.0,75.0,52.0,64.0,104.0,66.0,45.0,97.0,103.0,84.0,46.0,97.0,90.0,50.0,53.0,100.0,92.0,88.0,52.0,86.0,91.0,77.0
166141,17.0,13.0,9.0,18.0,18.0,14.0,13.0,17.0,19.0,16.0,12.0,20.0,21.0,20.0,11.0,18.0,21.0,20.0,14.0,22.0,19.0,15.0,10.0,25.0,21.0,17.0,11.0,17.0,17.0,20.0,10.0,21.0,17.0,18.0,11.0,16.0,15.0,18.0,10.0,15.0,16.0,15.0,15.0,17.0,16.0,15.0,15.0,17.0,16.0,16.0,14.0,18.0,17.0,18.0,15.0,17.0,17.0,16.0,17.0,19.0,16.0,16.0,15.0,19.0,17.0,17.0,15.0,16.0,16.0,17.0,15.0,19.0,16.0,16.0,16.0,14.0,13.0,16.0,14.0,13.0,8.0,6.0,7.0,9.0,8.0,7.0,6.0,9.0,8.0,8.0,5.0,9.0,9.0,9.0,6.0,7.0,9.0,8.0,9.0,12.0,8.0,8.0,6.0,10.0,9.0,8.0,6.0,8.0,7.0,9.0,6.0,9.0,7.0,8.0,6.0,7.0,7.0,8.0,5.0,7.0,64.0,78.0,100.0,74.0,64.0,73.0,87.0,88.0,63.0,73.0,97.0,71.0,63.0,66.0,82.0,66.0,63.0,60.0,88.0,70.0,62.0,70.0,114.0,68.0,63.0,76.0,95.0,59.0,61.0,57.0,101.0,63.0,61.0,58.0,105.0,52.0,55.0,58.0,98.0,47.0
166168,16.0,18.0,6.0,13.0,16.0,18.0,12.0,11.0,15.0,15.0,14.0,14.0,16.0,17.0,11.0,14.0,16.0,19.0,10.0,14.0,10.0,15.0,11.0,16.0,18.0,20.0,11.0,14.0,18.0,23.0,10.0,15.0,18.0,18.0,12.0,16.0,19.0,24.0,13.0,17.0,15.0,15.0,10.0,12.0,15.0,16.0,12.0,11.0,14.0,14.0,13.0,12.0,15.0,15.0,12.0,11.0,15.0,17.0,10.0,12.0,11.0,14.0,13.0,13.0,17.0,18.0,11.0,12.0,16.0,19.0,12.0,12.0,17.0,17.0,12.0,14.0,16.0,20.0,13.0,15.0,8.0,7.0,4.0,7.0,8.0,8.0,5.0,6.0,8.0,6.0,7.0,6.0,8.0,8.0,5.0,5.0,8.0,9.0,4.0,6.0,3.0,6.0,7.0,7.0,9.0,9.0,5.0,4.0,8.0,11.0,5.0,5.0,8.0,9.0,5.0,7.0,7.0,10.0,7.0,6.0,63.0,53.0,61.0,50.0,58.0,41.0,49.0,52.0,58.0,48.0,52.0,56.0,58.0,49.0,52.0,51.0,58.0,53.0,66.0,52.0,56.0,61.0,52.0,52.0,61.0,52.0,53.0,55.0,65.0,57.0,59.0,52.0,71.0,59.0,65.0,57.0,69.0,62.0,65.0,63.0
166513,23.0,11.0,11.0,16.0,22.0,15.0,13.0,17.0,22.0,16.0,13.0,15.0,21.0,16.0,12.0,17.0,22.0,17.0,12.0,15.0,21.0,18.0,10.0,16.0,22.0,15.0,12.0,17.0,12.0,17.0,10.0,19.0,12.0,13.0,12.0,16.0,14.0,15.0,14.0,13.0,22.0,15.0,14.0,16.0,20.0,17.0,16.0,16.0,20.0,18.0,15.0,15.0,18.0,17.0,15.0,15.0,18.0,19.0,15.0,16.0,18.0,18.0,14.0,15.0,19.0,17.0,15.0,17.0,14.0,17.0,16.0,17.0,13.0,15.0,16.0,16.0,15.0,16.0,16.0,15.0,11.0,7.0,5.0,8.0,11.0,8.0,6.0,9.0,11.0,8.0,6.0,7.0,11.0,8.0,6.0,8.0,10.0,9.0,5.0,7.0,10.0,9.0,5.0,6.0,10.0,7.0,6.0,9.0,6.0,8.0,5.0,9.0,5.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,79.0,85.0,88.0,68.0,76.0,91.0,80.0,74.0,76.0,89.0,93.0,68.0,74.0,84.0,88.0,66.0,72.0,89.0,78.0,75.0,71.0,80.0,89.0,62.0,71.0,93.0,88.0,64.0,71.0,59.0,107.0,73.0,65.0,74.0,90.0,72.0,72.0,75.0,76.0,72.0
166591,17.0,13.0,7.0,15.0,17.0,10.0,8.0,11.0,17.0,13.0,10.0,12.0,15.0,13.0,10.0,9.0,13.0,13.0,9.0,9.0,13.0,14.0,9.0,11.0,13.0,13.0,8.0,10.0,13.0,17.0,7.0,9.0,14.0,11.0,9.0,11.0,13.0,16.0,8.0,10.0,15.0,14.0,11.0,12.0,15.0,14.0,11.0,12.0,15.0,12.0,14.0,13.0,13.0,14.0,13.0,10.0,11.0,15.0,13.0,11.0,11.0,14.0,13.0,11.0,11.0,14.0,11.0,11.0,11.0,14.0,12.0,10.0,12.0,14.0,12.0,14.0,11.0,15.0,12.0,9.0,6.0,5.0,4.0,3.0,6.0,5.0,4.0,3.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,9.0,4.0,8.0,4.0,4.0,68.0,71.0,81.0,55.0,68.0,73.0,72.0,64.0,68.0,65.0,80.0,68.0,66.0,63.0,73.0,45.0,63.0,77.0,93.0,63.0,63.0,85.0,106.0,71.0,63.0,89.0,97.0,71.0,63.0,64.0,104.0,40.0,60.0,82.0,99.0,66.0,57.0,71.0,111.0,39.0
